modi_domain	modi_phylum	modi_class	modi_order	modi_family	modi_genus
Bacteria	Verrucomicrobia	Terrimicrobia	Terrimicrobiales	Terrimicrobiaceae	Terrimicrobium
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Litorilituus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Oceaniovalibus
Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Maricurvus
Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Geothermomicrobium
Bacteria	Proteobacteria	Alphaproteobacteria	Maricaulales	Maricaulaceae	Euryhalocaulis
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Litoribaculum
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Algivirga
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robertkochia
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Salinirussus
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Salinirubrum
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Viridibacterium
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Corallincola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Youngimonas
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Halioxenophilus
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Hoppeia
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Atopomonas
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aurantibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Citrimicrobium
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halapricum
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Hanstruepera
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Hydrogenimonaceae	Hydrogenimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Youhaiella
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Glaciihabitans
Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Calculibacillus
Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halobium
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Limoniibacter
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Chryseotalea
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Dankookia
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halodesulfurarchaeum
Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halalkaliarchaeum
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Thalassocola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nitropelagius
Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Temperatibacteraceae	Temperatibacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Antarcticimicrobium
Bacteria	Firmicutes	Clostridia	Eubacteriales	Proteinivoraceae	Alkalicella
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Salinibaculum
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Spirosomaceae	Telluribacter
Bacteria	Actinobacteria	Actinomycetia	Kineosporiales	Kineosporiaceae	Thalassiella
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Mucibacter
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cochleicola
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halocatena
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodophyticola
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	'Thalassorhabdus'_Choi_et_al._2018
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Indiicoccus
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Ancalomicrobiaceae	Siculibacillus
Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Allosaccharopolyspora
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Salinarimonadaceae	Saliniramus
Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Paraconexibacteraceae	Paraconexibacter
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronobiforma
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halococcoides
Bacteria	Firmicutes	Bacilli	Bacillales	Firmicutes	Acidibacillus
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Oceaniradius
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Fluviibacteraceae	Fluviibacter
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Dongshaea
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibacillus
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Edaphocola
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Tellurirhabdus
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Edaphorhabdus
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pradoshia
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrarchaeobius
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Halovulum
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Lacisediminihabitans
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Lacisediminimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingosinithalassobacter
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ephemeroptericola
Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylocucumis
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Hwanghaeella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseicella
Bacteria	Proteobacteria	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Fluviispira
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geomonas
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea
Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Labilibacter
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flaviaesturariibacter
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Acetilactobacillus
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Lichenihabitantaceae	Lichenihabitans
Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloglomus
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Patiriisocius
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Radiobacillus
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Lichenicola
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Salinadaptatus
Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Halalkalirubrum
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Acidiluteibacter
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Chryseoglobus
Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylococcus
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Paratractidigestivibacter
Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natribaculum
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Caldichromatium
Bacteria	Firmicutes	Clostridia	Koleobacterales	Koleobacteraceae	Koleobacter
Bacteria	Proteobacteria	Hydrogenophilalia	Hydrogenophilalia	Hydrogenophilalia	Pelomicrobium
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pararcticibacter
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Anaerophilus
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Hankyongella
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Lichenibacteriaceae	Lichenibacterium
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Jejubacter
Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Kineobactrum
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Hydrocarboniclastica
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Chakrabartia
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Aquisediminimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Oleisolibacter
Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Maribellus
Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Fudania
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aliishimia
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Corticimicrobacter
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidibrevibacterium
Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Gandjariella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paenimaribius
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Ferruginivarius
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Pseudomethylobacillus
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Pleomorphovibrio
Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Fastidiosibacteraceae	Facilibium
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Pukyongia
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paroceanicella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Falsigemmobacter
Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Novipirellula
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Mitsuaria
Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Polystyrenella
Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Calycomorphotria
Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Maioricimonas
Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Thalassoglobus
Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Alienimonas
Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Aureliella
Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Rosistilla
Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Symmachiella
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Meridianimarinicoccus
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Gynurincola
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Algihabitans
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sinirhodobacter
Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Marortus
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Filibacter
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Suicoccus
Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Stenotrophobium
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Deminuibacter
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Limnobaculum
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Alkalilacustris
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassorhabdomicrobium
Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Seongchinamella
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Alteripontixanthobacter
Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Stagnimonas
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Protaetiibacter
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pulveribacter
Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Dictyobacteraceae	Tengunoibacter
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerosacchariphilus
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Vescimonas
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Fertoeibacter
Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Lacipirellulaceae	Lacipirellula
Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Aquipluma
Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Urbifossiella
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfomarina
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcales	Pengzhenrongella
Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonospora
Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Lacipirellulaceae	Adhaeretor
Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Mucisphaera
Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Arabiibacter
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Paralysiella
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pseudoneobacillus
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Ochrobactrum
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Acididesulfobacillus
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Marseilla
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Neotabrizicola
